squat jump,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,
nRows=7850,,,,,,,,,,,,,,,,,,
nColumns=19,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,
time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
0.046,1.544753,314.89505,25.745495,0.34988,0,-1.053597,0.000026,-0.192207,0.000009,-1.21002,265.485535,-23.32778,0.360732,0,-0.746715,0.000006,0.050787,0.000003
0.047,1.546422,313.789032,25.422897,0.349527,0,-1.05206,0.000035,-0.343677,0.000008,-1.367884,265.962402,-23.247816,0.360216,0,-0.745955,0.000015,0.019301,0.000006
0.048,1.144673,313.314972,25.746868,0.350066,0,-1.051376,0,-0.298239,0.000002,-1.048819,266.116272,-23.327091,0.360617,0,-0.74518,0.000011,-0.147368,0.000004
0.049,1.066993,314.747986,25.502172,0.349503,0,-1.052258,0.000035,-0.350275,0.000003,-1.207518,264.690979,-23.085146,0.360791,0,-0.747352,0.000007,-0.113278,0.000001
0.05,0.747095,314.583801,25.422897,0.34958,0,-1.050886,0.000024,-0.472346,0.000002,-0.968636,265.960266,-23.003809,0.361544,0,-0.745919,0.000015,-0.162931,0.000006
0.051,0.747095,314.423157,25.2616,0.349082,0,-1.05234,0.000011,-0.486733,0.000007,-1.288534,264.694458,-23.49045,0.360018,0,-0.746166,0.000015,0.017018,0.000004
0.052,0.746262,314.897247,24.856981,0.34848,0,-1.053033,0.000021,-0.413502,0.000009,-1.128168,265.332214,-23.246443,0.360656,0,-0.746241,0.000018,-0.13757,0.000003
0.053,0.587564,314.735474,25.262974,0.349428,0,-1.052292,-0.000015,-0.611388,0.000004,-1.290203,262.800201,-23.571098,0.360958,0,-0.74832,0.000007,0.142031,0.000003
0.054,1.063657,315.691162,25.264351,0.348721,0,-1.052495,0.000001,-0.351573,0.000009,-1.369551,264.854553,-22.84251,0.360845,0,-0.746909,0.000015,0.105374,0.000006
0.055,0.824777,315.374573,25.425648,0.348735,0,-1.053571,0.000011,-0.426302,0.000001,-1.047985,263.905457,-23.005184,0.361128,0,-0.74759,0.000014,-0.106917,0.000004
0.056,0.824777,314.900177,25.506985,0.349333,0,-1.051878,0.000027,-0.461205,0.000002,-1.768797,266.121857,-23.00312,0.360971,0,-0.744278,0.000008,0.192674,0.000003
0.057,1.305039,314.109558,25.668972,0.349643,0,-1.050916,0.000019,-0.443495,0.000004,-1.76713,264.220398,-23.651749,0.360913,0,-0.747363,0.000006,0.158749,-0.000001
0.058,0.985142,314.893616,25.668972,0.349785,0,-1.052203,0.000008,-0.488929,0.000001,-1.128168,265.644501,-23.409113,0.361336,0,-0.746348,0.000012,-0.077495,0.000006
0.059,0.82561,314.262909,25.750309,0.349647,0,-1.051582,0.000029,-0.553867,0.000003,-1.525747,265.485413,-23.247131,0.361415,0,-0.744619,0.000011,-0.053573,0.000001
0.06,1.062823,315.3703,25.993633,0.348775,0,-1.053124,0.000027,-0.351239,0.000002,-1.368717,266.756653,-23.166483,0.360407,0,-0.744849,0.000004,0.056327,-0.000001
0.061,0.344513,313.319275,25.588322,0.349291,0,-1.049634,0.000046,-0.512988,0.000009,-1.845644,265.956024,-23.733086,0.360869,0,-0.743984,0.000008,0.113232,0
0.062,0.824777,314.425659,25.670349,0.349514,0,-1.051572,0.000035,-0.541844,0.000006,-1.525747,265.957458,-23.165106,0.361188,0,-0.74637,0.000014,-0.112317,0.000009
0.063,0.585061,314.425171,25.345001,0.349053,0,-1.051975,0.000019,-0.490104,0.000006,-2.006844,266.276215,-23.651749,0.360271,0,-0.746103,0.000009,0.240662,0.000003
0.064,0.983474,314.899384,25.345688,0.349149,0,-1.051903,0.000017,-0.37898,0.000004,-1.287701,265.803314,-23.165106,0.360892,0,-0.745912,0.000016,-0.106975,0.000002
0.065,0.90496,315.697723,25.830269,0.348696,0,-1.053457,0.00002,-0.432231,0.000005,-2.245724,265.806122,-23.408428,0.360448,0,-0.743871,0.000009,0.251162,0.000005
0.066,0.746262,315.531891,25.910919,0.34859,0,-1.052763,0.000027,-0.519206,0.000002,-1.367884,265.326111,-23.003809,0.361613,0,-0.746211,0.000023,-0.01415,0.000006
0.067,1.146341,314.584442,25.910233,0.349225,0,-1.051507,0.000023,-0.464131,-0.000001,-2.004343,265.955505,-23.733772,0.360592,0,-0.745232,0.000022,0.134328,0.000006
0.068,0.667746,314.112213,25.990879,0.349115,0,-1.051214,-0.000012,-0.592001,0.000005,-1.686113,264.692291,-23.002432,0.361448,0,-0.74692,0.000006,-0.045848,0.000008
0.069,0.508215,312.999237,25.909542,0.349584,0,-1.050334,-0.000005,-0.630658,0.000003,-1.525747,265.481934,-23.894382,0.360173,0,-0.747246,0.000022,-0.072945,0.000001
0.07,0.109802,314.260925,25.422213,0.349531,0,-1.051988,0.00004,-0.685011,0.000004,-1.764627,264.539276,-23.003809,0.361344,0,-0.747715,-0.000003,-0.039025,0.000008
0.071,0.267666,314.116455,26.068779,0.349262,0,-1.052261,0.000002,-0.483583,0.000006,-2.001841,266.121521,-23.978472,0.359684,0,-0.746957,0.000004,0.047856,0.000005
0.072,0.188317,313.795288,25.338812,0.349087,0,-1.051369,0.000011,-0.443059,0.000004,-2.16304,264.851898,-23.087206,0.361191,0,-0.746546,0.00001,0.170593,0.000008
0.073,0.588397,314.901672,25.418772,0.349085,0,-1.052595,0.000009,-0.36011,0.000002,-2.003508,266.600372,-23.978472,0.359199,0,-0.745795,-0.000006,0.146073,0.000012
0.074,0.269334,313.796417,25.419458,0.349101,0,-1.051709,0.00004,-0.489912,0.000002,-1.684444,266.119019,-23.006556,0.361244,0,-0.746365,-0.000002,0.040698,0.000007
0.075,0.828946,314.587097,25.337437,0.34875,0,-1.051952,0.00003,-0.341726,0.000008,-1.843142,266.271576,-23.573851,0.360804,0,-0.746099,0.000014,0.073582,0.000006
0.076,0.909963,313.956543,26.066027,0.349283,0,-1.050522,0.000004,-0.432908,0.000007,-1.524912,266.436615,-23.819239,0.360452,0,-0.745749,0.000016,0.15989,0.00001
0.077,0.989311,314.749115,25.822016,0.349491,0,-1.052557,0.000022,-0.325159,0.000006,-1.681944,266.757324,-23.41324,0.35985,0,-0.745723,0.00002,-0.050944,-0.000001
0.078,1.310042,314.273438,26.226637,0.349512,0,-1.051154,0.000028,-0.342818,0.00001,-1.603428,266.914795,-23.090645,0.360698,0,-0.744455,0.000011,0.07543,0.000005
0.079,0.753766,313.167389,26.22595,0.349278,0,-1.05026,0.000019,-0.608997,0.000003,-1.522411,265.806732,-23.170607,0.360596,0,-0.746322,0.000013,-0.077948,0.000009
0.08,0.673584,313.485291,25.899914,0.34858,0,-1.051323,0.000004,-0.469527,0.000006,-1.762959,266.751862,-23.576603,0.360337,0,-0.746598,0.000017,0.147891,0.000004
0.081,0.673584,312.218262,25.656593,0.34963,0,-1.049789,0.000021,-0.466369,-0.000002,-2.080355,266.126495,-23.333967,0.360409,0,-0.744332,0.000015,0.130043,0.000003
0.082,0.276006,313.012024,25.816513,0.349116,0,-1.049998,-0.000011,-0.563176,0.000009,-1.919991,266.595886,-23.738588,0.360713,0,-0.745766,0.00001,0.044483,0
0.083,0.196657,312.855255,25.653839,0.349231,0,-1.048989,0.000013,-0.575674,0.000002,-1.759624,267.080139,-23.334656,0.360007,0,-0.744518,0.000004,-0.051586,0.000007
0.084,0.595069,313.80365,25.897163,0.348306,0,-1.05198,-0.000012,-0.433997,0.00001,-1.841475,267.073914,-23.333281,0.359994,0,-0.744529,0.000011,0.043849,0.00001
0.085,0.836452,312.853912,25.573193,0.349131,0,-1.050769,0.000026,-0.50525,0.000007,-1.522411,266.447998,-23.415993,0.359943,0,-0.74357,0.000002,0.036717,0.000004
0.086,0.357856,313.020081,25.330555,0.34892,0,-1.05185,0.000006,-0.649414,0.000003,-1.842308,267.069916,-23.578667,0.360249,0,-0.746243,0.000012,0.243097,0.000008
0.087,0.835618,313.964569,26.141174,0.348848,0,-1.051568,-0.000009,-0.522388,0.000007,-1.123165,266.125275,-23.498018,0.361099,0,-0.745617,0.000004,-0.023672,0.000006
0.088,0.516554,313.492676,25.735176,0.348339,0,-1.050999,0.000021,-0.533678,0.000006,-1.521578,268.342194,-23.418056,0.359772,0,-0.743975,-0.000006,0.079419,0.000005
0.089,0.915801,313.010864,25.735867,0.34965,0,-1.051075,0.000011,-0.509222,0.00001,-1.042149,266.437927,-23.33672,0.361292,0,-0.745242,0.000015,-0.103377,0.000002
0.09,0.756269,312.066711,25.330555,0.349136,0,-1.05022,0.000004,-0.506088,-0.000001,-1.758791,267.551056,-23.660004,0.359783,0,-0.745926,0.000012,-0.02266,0.000004
0.091,0.438873,311.425476,25.734489,0.349403,0,-1.050601,0.000017,-0.689812,0.00001,-1.361212,265.334473,-23.176109,0.360611,0,-0.747058,0.00001,0.036144,0.000008
0.092,0.198324,311.432373,25.734489,0.348936,0,-1.051312,0.000047,-0.666722,0.000006,-1.519909,268.342499,-23.500082,0.359526,0,-0.744401,0.000015,0.018119,0.000006
0.093,0.517388,313.174591,25.570438,0.348603,0,-1.051428,0.000034,-0.45206,0.000006,-1.201679,265.648926,-23.42012,0.360072,0,-0.747168,0.000004,0.04199,0.000012
0.094,0.597571,314.123657,25.328491,0.348682,0,-1.05344,-0.000012,-0.498124,0.000001,-1.757956,269.128204,-23.418056,0.360171,0,-0.74415,0,-0.036422,0.000005
0.095,0.67692,313.809082,25.491856,0.348107,0,-1.052049,0.000038,-0.507015,0.000009,-1.122332,265.967468,-23.337408,0.360765,0,-0.747215,0.00001,-0.027679,0.000009
0.096,1.155514,313.337158,25.572502,0.347942,0,-1.052108,0.000008,-0.346185,0.000006,-1.360378,269.288452,-23.662067,0.359846,0,-0.745458,0,-0.010351,0.000008
0.097,0.837286,313.968689,25.493229,0.348002,0,-1.052024,0.000028,-0.580133,0.000005,-1.281029,267.236633,-23.257446,0.360191,0,-0.744954,0.000009,-0.00619,0.000005
0.098,0.99765,314.127136,25.817204,0.34811,0,-1.052299,0.000025,-0.606742,0,-1.200846,269.444977,-23.580044,0.35922,0,-0.743418,0.000012,-0.130977,0.000008
0.099,0.995984,312.858826,25.492542,0.348734,0,-1.051844,-0.000011,-0.461095,0.000005,-1.362045,266.123627,-23.500082,0.361057,0,-0.747284,0.000016,0.122942,0.000009
0.1,1.076165,311.754395,25.491165,0.348813,0,-1.05024,-0.000001,-0.397123,0.000001,-1.283531,269.600769,-23.822678,0.360034,0,-0.743918,0.000009,0.106468,0.000005
0.101,0.917467,311.753571,25.735867,0.348789,0,-1.050909,0.000042,-0.598066,0.000005,-1.362881,266.128235,-23.176798,0.360304,0,-0.746376,0.000002,0.17432,0.000004
0.102,0.356189,310.641754,25.332619,0.348978,0,-1.049718,-0.000013,-0.641123,0.000002,-1.202515,268.495392,-23.661381,0.359186,0,-0.745296,0.000013,0.00453,0.000006
0.103,0.595902,310.480988,25.250595,0.349151,0,-1.049398,-0.000006,-0.545594,0.000006,-1.203348,265.962372,-23.58073,0.360752,0,-0.747688,0.000008,0.112586,0.000008
0.104,0.437205,311.282532,25.332619,0.348031,0,-1.048911,0.000045,-0.676025,0.000001,-1.042982,269.132294,-23.579355,0.359322,0,-0.74458,0.000003,-0.096373,0.000006
0.105,0.67275,313.017944,25.169945,0.348125,0,-1.052224,0.000008,-0.31595,0,-0.88345,266.125427,-23.418056,0.360151,0,-0.746843,0.000001,-0.097945,0.000012
0.106,0.752933,312.388428,24.767391,0.347595,0,-1.050614,0.000036,-0.404802,0.000006,-1.442228,268.500793,-23.416681,0.35889,0,-0.745238,0.000001,-0.003088,0.000007
0.107,1.07283,313.811371,25.254723,0.348173,0,-1.052795,0.000003,-0.47278,0.000007,-0.965302,267.075684,-23.173359,0.359921,0,-0.746566,-0.000003,-0.039478,0.000005
0.108,1.152179,312.549316,24.931438,0.34838,0,-1.050923,0.000008,-0.442268,0.000001,-1.204182,269.124908,-23.49733,0.359542,0,-0.744989,0.000001,0.012775,0.000006
0.109,1.229859,312.86261,25.417397,0.348135,0,-1.051854,0.000017,-0.298121,0.000005,-1.204182,268.178955,-23.822678,0.359751,0,-0.74568,0.000015,0.1063,0.000009
0.11,1.310877,312.226471,24.932816,0.348462,0,-1.052032,0.000012,-0.410224,-0.000004,-1.126501,269.443787,-23.251944,0.359732,0,-0.744592,-0.000007,-0.000613,0.000009
0.111,1.152179,311.589203,24.932129,0.348536,0,-1.051062,0.000017,-0.480353,0.000002,-0.886787,266.437897,-23.577978,0.359835,0,-0.748188,-0.000005,0.027853,0.000004
0.112,0.830613,311.590332,25.175449,0.348483,0,-1.051378,0.000015,-0.437637,-0.000001,-1.125668,267.547607,-23.334656,0.360155,0,-0.745457,0.000009,0.044205,0.000007
0.113,0.592566,312.701324,25.17614,0.348165,0,-1.053334,0.000021,-0.620197,0,-0.728924,267.064636,-23.576603,0.359976,0,-0.748321,0.000011,0.027476,0
0.114,0.75043,312.542084,25.2561,0.347682,0,-1.052279,0.000025,-0.401273,0.000005,-0.725586,268.18045,-23.333281,0.359098,0,-0.744752,0.000012,-0.251761,0.000003
0.115,0.910796,312.068024,25.096174,0.348314,0,-1.051674,0.000025,-0.518591,0.00001,-1.365381,268.807343,-23.414618,0.360075,0,-0.744914,0.000013,0.09463,0.000009
0.116,0.989311,313.01413,24.934193,0.347335,0,-1.054024,0.000033,-0.381195,0.000009,-0.807438,268.965302,-23.332592,0.359778,0,-0.74534,-0.000006,-0.105616,0.000006
0.117,1.146341,312.382782,24.691555,0.347668,0,-1.052751,0.000024,-0.178947,0.00001,-1.044651,268.015076,-23.658628,0.360194,0,-0.746454,0.000014,-0.041883,0.000009
0.118,1.225691,313.01532,24.614344,0.346946,0,-1.053014,0.000002,-0.29317,0.000003,-1.047985,268.967255,-23.250566,0.359979,0,-0.745734,0.000004,-0.001302,0.000008
0.119,0.908295,312.858521,24.45236,0.347235,0,-1.052715,0.000032,-0.49883,-0.000003,-1.128168,268.961334,-23.495266,0.35972,0,-0.746202,0.00001,0.144857,0.000001
0.12,1.066993,311.592499,24.777018,0.347671,0,-1.05215,0.000028,-0.455303,0.000008,-1.047153,269.282867,-23.737213,0.359168,0,-0.745477,0.000011,-0.013255,0.000002
0.121,1.063657,310.642578,24.858353,0.347818,0,-1.051572,0.000016,-0.256982,0.000006,-1.047153,267.541656,-23.412554,0.360176,0,-0.746723,0.000001,-0.04188,0.000005
0.122,1.065325,311.273254,24.535759,0.347719,0,-1.051527,0,-0.417987,0.000001,-1.127335,268.971039,-23.412554,0.359221,0,-0.745754,0.000002,-0.013468,0.000007
0.123,0.904125,310.63562,24.781147,0.348651,0,-1.0523,0.000002,-0.509564,0.000006,-1.047153,268.171539,-23.656565,0.360284,0,-0.746902,0.000002,0.02679,0.000002
0.124,0.983474,310.953094,24.69912,0.348608,0,-1.050484,0.000004,-0.399918,0.000005,-1.286032,268.968262,-23.654501,0.358946,0,-0.746216,0.000002,-0.064477,0.000007
0.125,0.983474,311.431091,24.861794,0.348428,0,-1.051809,0.000018,-0.438811,0.000008,-1.127335,268.963623,-23.331903,0.359722,0,-0.746989,0.000004,0.011762,0.000006
0.126,0.665244,311.434204,24.861794,0.348159,0,-1.051098,0.000017,-0.583059,0.000003,-1.047153,269.75705,-23.899887,0.359682,0,-0.746018,0.000025,0.043375,0.000006
0.127,1.061154,312.536163,24.943821,0.347524,0,-1.052681,0.000014,-0.309341,0.000008,-0.808271,268.173492,-23.007933,0.360578,0,-0.747187,-0.000005,-0.08335,0.000002
0.128,1.461235,313.170288,24.945885,0.347708,0,-1.054351,0.000011,-0.382453,0.000008,-1.127335,269.602081,-23.331217,0.359083,0,-0.745457,0,-0.038926,0.000007
0.129,1.142172,312.536133,25.108559,0.347752,0,-1.053364,0.000004,-0.519374,0.000002,-0.808271,270.07431,-23.411865,0.359163,0,-0.744753,0.000006,-0.144642,0.000002
0.13,1.22152,313.17572,24.783897,0.347241,0,-1.053671,0.000028,-0.405632,0.000005,-1.207518,268.810303,-23.897823,0.359365,0,-0.745822,0.000013,0.036982,0.00001
0.131,1.22152,311.277557,24.865234,0.347745,0,-1.05183,0.000041,-0.436845,0.000005,-0.728088,269.437042,-23.654501,0.359319,0,-0.745089,0.000016,-0.194835,0.000009
0.132,1.062823,310.634521,24.947258,0.348462,0,-1.051201,0.000041,-0.612566,0.000009,-1.127335,269.284332,-24.057745,0.358908,0,-0.746357,-0.000005,-0.117606,0.000005
0.133,0.981806,311.113647,24.703938,0.348053,0,-1.052237,0.000018,-0.515106,0.000012,-0.96697,269.279388,-23.41049,0.359929,0,-0.746658,0.000009,-0.201756,0.000007
0.134,1.141337,310.797577,25.271233,0.347912,0,-1.050765,0.000014,-0.506797,0.000006,-1.047985,270.230957,-23.815798,0.358227,0,-0.746498,0.000015,-0.09285,0.000002
0.135,0.902457,312.062439,25.109932,0.34789,0,-1.052376,0.00001,-0.63376,0.000005,-0.890121,268.334106,-23.328465,0.359162,0,-0.746442,0.000018,-0.103366,0.000007
0.136,0.822274,310.799225,24.622601,0.348286,0,-1.050877,0.00001,-0.546579,0.000009,-1.448067,270.546387,-23.896446,0.358572,0,-0.745762,-0.000002,0.10519,-0.000001
0.137,0.902457,312.227142,24.946571,0.347756,0,-1.052026,0.00001,-0.554087,0.000009,-0.971138,268.015381,-23.247816,0.359961,0,-0.746786,0.00001,0.035629,0.000004
0.138,1.143006,313.650269,24.701874,0.347049,0,-1.053961,0.000043,-0.453446,0,-0.888454,270.06723,-24.21973,0.359153,0,-0.74574,0.000025,-0.145846,0.000005
0.139,1.460402,313.334534,24.701874,0.346938,0,-1.053658,0.000006,-0.243928,0.000007,-0.889288,267.534241,-23.329153,0.360459,0,-0.747135,0.000013,-0.094519,0.000002
0.14,1.223188,312.544067,24.620537,0.346062,0,-1.053083,0.000014,-0.411169,0.000004,-1.208351,270.862823,-24.057745,0.358059,0,-0.745444,0.000016,-0.031226,0.000003
0.141,1.143839,312.544861,24.863857,0.346476,0,-1.053754,0.000008,-0.502302,0.000001,-1.288534,268.012573,-23.411177,0.359654,0,-0.747234,0.000012,0.090101,0
0.142,1.38272,310.492676,24.781834,0.347356,0,-1.050539,0.000011,-0.365573,0.000005,-1.287701,271.339813,-24.384468,0.358305,0,-0.743967,-0.000007,0.123864,0.000011
